Crash ID,Agency,City,County,Crash Death Count,Crash Severity,Crash Year,Day of Week,Latitude,Longitude,Charge
15189788,"Department Of Public Safety, State Of Texas",Rural Burnet County,Burnet,0,Not Injured,2016,Sunday,30.79331161,-98.06945776,DRIVING WHILE INTOXICATED- 1ST OFFENSE
15192099,Amarillo Police Department,Amarillo,Potter,1,Killed,2016,Sunday,35.23646405,-101.8032412,No Data
15192099,Amarillo Police Department,Amarillo,Potter,1,Killed,2016,Sunday,35.23646405,-101.8032412,No Data
15192099,Amarillo Police Department,Amarillo,Potter,1,Killed,2016,Sunday,35.23646405,-101.8032412,No Data
15192442,"Department Of Public Safety, State Of Texas",Rural Bell County,Bell,0,Non-Incapacitating Injury,2016,Sunday,31.10243686,-97.63410558,DRIVING WHILE INTOXICATED 1ST >=.15
15192442,"Department Of Public Safety, State Of Texas",Rural Bell County,Bell,0,Non-Incapacitating Injury,2016,Sunday,31.10243686,-97.63410558,No Data
15193977,"Department Of Public Safety, State Of Texas",Plano,Collin,0,Possible Injury,2016,Sunday,33.05284,-96.82979255,DRIVING WHILE INTOXICATED 1ST OFFENSE
15194268,"Department Of Public Safety, State Of Texas",Dallas,Dallas,0,Not Injured,2016,Sunday,32.84950671,-96.81335414,DRIVING WHILE INTOXICATED 1ST OFFENSE
15194268,"Department Of Public Safety, State Of Texas",Dallas,Dallas,0,Not Injured,2016,Sunday,32.84950671,-96.81335414,No Data
15194268,"Department Of Public Safety, State Of Texas",Dallas,Dallas,0,Not Injured,2016,Sunday,32.84950671,-96.81335414,No Data
15194268,"Department Of Public Safety, State Of Texas",Dallas,Dallas,0,Not Injured,2016,Sunday,32.84950671,-96.81335414,No Data
15194268,"Department Of Public Safety, State Of Texas",Dallas,Dallas,0,Not Injured,2016,Sunday,32.84950671,-96.81335414,No Data
15194268,"Department Of Public Safety, State Of Texas",Dallas,Dallas,0,Not Injured,2016,Sunday,32.84950671,-96.81335414,No Data
15194268,"Department Of Public Safety, State Of Texas",Dallas,Dallas,0,Not Injured,2016,Sunday,32.84950671,-96.81335414,No Data
15196687,Bexar County Law Enforcement,Rural Bexar County,Bexar,0,Unknown,2016,Sunday,29.48580497,-98.71462226,DRIVING WHILE INTOXICATED
15198720,El Paso Police Department,El Paso,El Paso,0,Not Injured,2016,Sunday,31.76552999,-106.5073778,DWI
15198720,El Paso Police Department,El Paso,El Paso,0,Not Injured,2016,Sunday,31.76552999,-106.5073778,No Data
15198720,El Paso Police Department,El Paso,El Paso,0,Not Injured,2016,Sunday,31.76552999,-106.5073778,No Data
15198720,El Paso Police Department,El Paso,El Paso,0,Not Injured,2016,Sunday,31.76552999,-106.5073778,No Data
15198720,El Paso Police Department,El Paso,El Paso,0,Not Injured,2016,Sunday,31.76552999,-106.5073778,No Data
15198720,El Paso Police Department,El Paso,El Paso,0,Not Injured,2016,Sunday,31.76552999,-106.5073778,No Data
15202123,Harris County Sheriff's Office,Rural Harris County,Harris,0,Not Injured,2016,Sunday,29.91385928,-95.04591042,"FAIL TO STOP AND GIVE INFORMATION, DRIVING WHILE INTOXICATED"
15202123,Harris County Sheriff's Office,Rural Harris County,Harris,0,Not Injured,2016,Sunday,29.91385928,-95.04591042,No Data
15202123,Harris County Sheriff's Office,Rural Harris County,Harris,0,Not Injured,2016,Sunday,29.91385928,-95.04591042,No Data
15202351,"Department Of Public Safety, State Of Texas",Rural Ector County,Ector,0,Not Injured,2016,Sunday,31.84969035,-102.4635146,"NO DRIVER LICENSE WHEN UNLICENSED, FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY, DRIVING WHILE INTOXICATED, RIDE NOT SECURED BY SAFETY BELT - DRIVER"
15202351,"Department Of Public Safety, State Of Texas",Rural Ector County,Ector,0,Not Injured,2016,Sunday,31.84969035,-102.4635146,"RIDE, NOT SECURED BY SAFETY BELT - PASSENGER"
15204779,Corpus Christi Police Department,Corpus Christi,Nueces,0,Not Injured,2016,Sunday,27.65655626,-97.38329989,DRIVING WHILE INTOXICATED
15206885,Montgomery County Sheriff's Office,Rural Montgomery County,Montgomery,0,Not Injured,2016,Sunday,30.220892,-95.56818602,DRIVING WHILE INTOXICATED
15206885,Montgomery County Sheriff's Office,Rural Montgomery County,Montgomery,0,Not Injured,2016,Sunday,30.220892,-95.56818602,No Data
15209120,Bandera County Sheriff's Office,Rural Bandera County,Bandera,0,Not Injured,2016,Sunday,29.72007328,-98.91319414,DRIVING WHILE INTOXICATED =>.184
15210628,Austin Police Department,Austin,Travis,0,Not Injured,2016,Sunday,30.33223476,-97.68665247,DWI
15210628,Austin Police Department,Austin,Travis,0,Not Injured,2016,Sunday,30.33223476,-97.68665247,No Data
15210628,Austin Police Department,Austin,Travis,0,Not Injured,2016,Sunday,30.33223476,-97.68665247,No Data
15211018,Harris County Sheriff's Office,Rural Harris County,Harris,0,Not Injured,2016,Sunday,29.9171886,-95.44420326,DRIVING WHILE INTOXICATED
15213021,Corpus Christi Police Department,Corpus Christi,Nueces,0,Non-Incapacitating Injury,2016,Sunday,27.68856982,-97.33047638,FAIL TO CONTROL SPEED
15213021,Corpus Christi Police Department,Corpus Christi,Nueces,0,Non-Incapacitating Injury,2016,Sunday,27.68856982,-97.33047638,No Data
15219956,Corpus Christi Police Department,Corpus Christi,Nueces,0,Not Injured,2016,Sunday,27.85991526,-97.65955258,"FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY, FAIL TO REMAIN AND REPORT AN ACCIDENT, DRIVING WHILE INTOXICATED 2ND, NO DRIVERS LICENSE"
15219956,Corpus Christi Police Department,Corpus Christi,Nueces,0,Not Injured,2016,Sunday,27.85991526,-97.65955258,No Data
15244970,Cedar Park Police Department,Rural Williamson County,Williamson,1,Killed,2016,Sunday,30.49194876,-97.80253498,No Data
15328447,Weatherford Police Department,Weatherford,Parker,0,Not Injured,2016,Sunday,32.78102543,-97.67138641,DRIVING WHILE INTOXICATED
15561245,Fort Worth Police Department,Fort Worth,Tarrant,0,Incapacitating Injury,2016,Sunday,32.7405658,-97.32029668,DWI
15179619,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Monday,29.48584536,-98.59191378,DWI
15179704,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Monday,29.44142097,-98.52108566,DWI 1ST
15179706,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Monday,29.43850178,-98.48920615,DWI
15179706,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Monday,29.43850178,-98.48920615,No Data
15179706,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Monday,29.43850178,-98.48920615,No Data
15181572,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Monday,29.55753373,-98.53498875,DWI 2ND
15181572,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Monday,29.55753373,-98.53498875,No Data
15181572,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Monday,29.55753373,-98.53498875,No Data
15181612,Arlington Police Department,Arlington,Tarrant,0,Not Injured,2016,Monday,32.73589426,-97.14914248,FOLLOW TOO CLOSELY
15181612,Arlington Police Department,Arlington,Tarrant,0,Not Injured,2016,Monday,32.73589426,-97.14914248,DWI
15181612,Arlington Police Department,Arlington,Tarrant,0,Not Injured,2016,Monday,32.73589426,-97.14914248,No Data
15184371,"Department Of Public Safety, State Of Texas",Rural Potter County,Potter,0,Not Injured,2016,Monday,35.18953074,-101.9897159,DRIVING WHILE INTOXICATED
15184987,"Department Of Public Safety, State Of Texas",Rural Bandera County,Bandera,0,Not Injured,2016,Monday,29.64309709,-99.00309164,DWI 1ST
15188627,El Paso Police Department,El Paso,El Paso,0,Not Injured,2016,Monday,31.85197005,-106.5704774,No Data
15188923,El Paso Police Department,El Paso,El Paso,0,Not Injured,2016,Monday,31.90622768,-106.4193343,DWI CHILD PASS U/15YOA
15188923,El Paso Police Department,El Paso,El Paso,0,Not Injured,2016,Monday,31.90622768,-106.4193343,No Data
15194201,North Richland Hills Police Department,North Richland Hills,Tarrant,0,Possible Injury,2016,Monday,32.82945182,-97.22026265,DRIVING WHILE INTOXICATED >.15
15194201,North Richland Hills Police Department,North Richland Hills,Tarrant,0,Possible Injury,2016,Monday,32.82945182,-97.22026265,No Data
15208234,Corpus Christi Police Department,Corpus Christi,Nueces,0,Not Injured,2016,Monday,27.77754527,-97.39385265,DRIVING WHILE INTOXICATED
15215068,Harris County Sheriff's Office,Rural Harris County,Harris,0,Not Injured,2016,Monday,29.85990592,-95.69483615,DRIVING WHILE INTOXICATED
15224420,Pharr Police Department,Pharr,Hidalgo,0,Possible Injury,2016,Monday,26.19344393,-98.17602049,DRIVING WHILE INTOXICATED
15224420,Pharr Police Department,Pharr,Hidalgo,0,Possible Injury,2016,Monday,26.19344393,-98.17602049,No Data
15224420,Pharr Police Department,Pharr,Hidalgo,0,Possible Injury,2016,Monday,26.19344393,-98.17602049,No Data
15181924,Boerne Police Department,Boerne,Kendall,0,Not Injured,2016,Tuesday,29.77967856,-98.73851054,No Data
15181924,Boerne Police Department,Boerne,Kendall,0,Not Injured,2016,Tuesday,29.77967856,-98.73851054,"FAIL TO MAINTAIN FINANCIAL REPSONSIBILITY, DRIVING WHILE INTOXICTAED"
15182106,Dallas Police Department,Dallas,Dallas,0,Possible Injury,2016,Tuesday,32.78735425,-96.73738259,No Data
15182106,Dallas Police Department,Dallas,Dallas,0,Possible Injury,2016,Tuesday,32.78735425,-96.73738259,"FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY, NO VALID TEXAS DRIVER'S LICENSE"
15182106,Dallas Police Department,Dallas,Dallas,0,Possible Injury,2016,Tuesday,32.78735425,-96.73738259,No Data
15182135,Webster Police Department,Webster,Harris,0,Not Injured,2016,Tuesday,29.53637407,-95.11980543,FAIL TO CONTROL SPEED
15182135,Webster Police Department,Webster,Harris,0,Not Injured,2016,Tuesday,29.53637407,-95.11980543,No Data
15182135,Webster Police Department,Webster,Harris,0,Not Injured,2016,Tuesday,29.53637407,-95.11980543,No Data
15182135,Webster Police Department,Webster,Harris,0,Not Injured,2016,Tuesday,29.53637407,-95.11980543,No Data
15182187,Dallas Police Department,Dallas,Dallas,0,Not Injured,2016,Tuesday,No Data,No Data,No Data
15182187,Dallas Police Department,Dallas,Dallas,0,Not Injured,2016,Tuesday,No Data,No Data,No Data
15182187,Dallas Police Department,Dallas,Dallas,0,Not Injured,2016,Tuesday,No Data,No Data,No Data
15182467,Bastrop County Sheriff's Office,Rural Bastrop County,Bastrop,0,Not Injured,2016,Tuesday,30.16775478,-97.24172259,"POSSESSION OF MARIJUANA <2OZ, DRIVING WHILE INTOXICATED BAC>=.15"
15184596,Killeen Police Department,Killeen,Bell,0,Not Injured,2016,Tuesday,31.10864462,-97.77209242,DRIVING WHILE INTOXICATED
15186710,"Department Of Public Safety, State Of Texas",Rural Bell County,Bell,0,Non-Incapacitating Injury,2016,Tuesday,30.93771841,-97.54057222,"UNSAFE SPEED (TXTRC 545.351), DRIVING WHILE INTOXICATED (TXPC 49.04), DRIVING WHILE LICENSE INVALID (TXTRC 521.457(E))"
15193658,Round Rock Police Department,Round Rock,Williamson,0,Non-Incapacitating Injury,2016,Tuesday,30.57227642,-97.69274952,"AGGRAVATED ASSAULT WITH OTHER WEAPON, DRIVING WHILE LICENSE INVALID, FAILURE TO REPORT ACCIDENT/LEFT THE SCENE"
15193658,Round Rock Police Department,Round Rock,Williamson,0,Non-Incapacitating Injury,2016,Tuesday,30.57227642,-97.69274952,No Data
15194760,"Department Of Public Safety, State Of Texas",Rural Harrison County,Harrison,0,Not Injured,2016,Tuesday,32.55185827,-94.54486204,DWI 2ND
15194760,"Department Of Public Safety, State Of Texas",Rural Harrison County,Harrison,0,Not Injured,2016,Tuesday,32.55185827,-94.54486204,No Data
15194760,"Department Of Public Safety, State Of Texas",Rural Harrison County,Harrison,0,Not Injured,2016,Tuesday,32.55185827,-94.54486204,No Data
15195172,Irving Police Department,Irving,Dallas,0,Not Injured,2016,Tuesday,32.83703159,-96.98926136,DWI
15195172,Irving Police Department,Irving,Dallas,0,Not Injured,2016,Tuesday,32.83703159,-96.98926136,FAIL TO DISPLAY DL
15195172,Irving Police Department,Irving,Dallas,0,Not Injured,2016,Tuesday,32.83703159,-96.98926136,No Data
15195546,"Department Of Public Safety, State Of Texas",Rural Hood County,Hood,0,Incapacitating Injury,2016,Tuesday,32.48277143,-97.84711356,INTOXICATION ASSAULT X2
15195546,"Department Of Public Safety, State Of Texas",Rural Hood County,Hood,0,Incapacitating Injury,2016,Tuesday,32.48277143,-97.84711356,No Data
15195546,"Department Of Public Safety, State Of Texas",Rural Hood County,Hood,0,Incapacitating Injury,2016,Tuesday,32.48277143,-97.84711356,No Data
15196491,"Department Of Public Safety, State Of Texas",Rural Orange County,Orange,0,Not Injured,2016,Tuesday,30.19069881,-93.90030946,DRIVING WHILE INTOXICATED-1ST OFFENSE
15196491,"Department Of Public Safety, State Of Texas",Rural Orange County,Orange,0,Not Injured,2016,Tuesday,30.19069881,-93.90030946,No Data
15196491,"Department Of Public Safety, State Of Texas",Rural Orange County,Orange,0,Not Injured,2016,Tuesday,30.19069881,-93.90030946,No Data
15196491,"Department Of Public Safety, State Of Texas",Rural Orange County,Orange,0,Not Injured,2016,Tuesday,30.19069881,-93.90030946,No Data
15196570,Harris County Sheriff's Office,Rural Harris County,Harris,0,Not Injured,2016,Tuesday,No Data,No Data,DRIVING WHILE INTOXICATED
15196570,Harris County Sheriff's Office,Rural Harris County,Harris,0,Not Injured,2016,Tuesday,No Data,No Data,No Data
15196570,Harris County Sheriff's Office,Rural Harris County,Harris,0,Not Injured,2016,Tuesday,No Data,No Data,No Data
15196570,Harris County Sheriff's Office,Rural Harris County,Harris,0,Not Injured,2016,Tuesday,No Data,No Data,No Data
15197738,"Department Of Public Safety, State Of Texas",Rural Cameron County,Cameron,0,Not Injured,2016,Tuesday,26.02550092,-97.63020374,"DRIVING WHILE INTOXICATED 1ST OFFENSE BAC 0.15 OR MORE, FAIL TO STOP AND GIVE INFORMATION DAMAGE >=$200"
15197738,"Department Of Public Safety, State Of Texas",Rural Cameron County,Cameron,0,Not Injured,2016,Tuesday,26.02550092,-97.63020374,No Data
15202758,North Richland Hills Police Department,Hurst,Tarrant,0,Not Injured,2016,Tuesday,32.82830379,-97.20519418,DRIVING WHILE INTOXICATED
15202758,North Richland Hills Police Department,Hurst,Tarrant,0,Not Injured,2016,Tuesday,32.82830379,-97.20519418,No Data
15203296,Odessa Police Department,Odessa,Ector,0,Not Injured,2016,Tuesday,No Data,No Data,DWI BAC>.15 MA
15215160,"Department Of Public Safety, State Of Texas",Rural Delta County,Delta,1,Killed,2016,Tuesday,33.37190552,-95.70732257,No Data
15215160,"Department Of Public Safety, State Of Texas",Rural Delta County,Delta,1,Killed,2016,Tuesday,33.37190552,-95.70732257,No Data
15218718,"Department Of Public Safety, State Of Texas",Rural Travis County,Travis,0,Incapacitating Injury,2016,Tuesday,30.34845704,-98.05966188,DRIVING WHILE INTOXICATED
15218718,"Department Of Public Safety, State Of Texas",Rural Travis County,Travis,0,Incapacitating Injury,2016,Tuesday,30.34845704,-98.05966188,No Data
15183827,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Wednesday,29.4043696,-98.5527991,"DWI 2ND, NOL/ NO INS"
15184577,"Department Of Public Safety, State Of Texas",Rural Montgomery County,Montgomery,0,Not Injured,2016,Wednesday,30.20836728,-95.44093728,DRIVING WHILE INTOXICATED
15185096,San Antonio Police Department,San Antonio,Bexar,0,Non-Incapacitating Injury,2016,Wednesday,29.39473156,-98.65721448,No Data
15185096,San Antonio Police Department,San Antonio,Bexar,0,Non-Incapacitating Injury,2016,Wednesday,29.39473156,-98.65721448,No Data
15185096,San Antonio Police Department,San Antonio,Bexar,0,Non-Incapacitating Injury,2016,Wednesday,29.39473156,-98.65721448,No Data
15185096,San Antonio Police Department,San Antonio,Bexar,0,Non-Incapacitating Injury,2016,Wednesday,29.39473156,-98.65721448,No Data
15185096,San Antonio Police Department,San Antonio,Bexar,0,Non-Incapacitating Injury,2016,Wednesday,29.39473156,-98.65721448,DWI-2ND
15185691,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Wednesday,No Data,No Data,No Data
15186659,Jersey Village Police Department,Jersey Village,Harris,0,Not Injured,2016,Wednesday,29.89351342,-95.57201076,No Data
15187535,"Department Of Public Safety, State Of Texas",Rural Montgomery County,Montgomery,1,Killed,2016,Wednesday,30.20786505,-95.35504257,No Data
15188617,"Department Of Public Safety, State Of Texas",Rural Guadalupe County,Guadalupe,0,Possible Injury,2016,Wednesday,29.67095566,-97.96583557,DRIVING WHILE INTOXICATED BAC > 0.15
15188617,"Department Of Public Safety, State Of Texas",Rural Guadalupe County,Guadalupe,0,Possible Injury,2016,Wednesday,29.67095566,-97.96583557,No Data
15189427,"Department Of Public Safety, State Of Texas",Rural Hunt County,Hunt,0,Not Injured,2016,Wednesday,32.9159879,-96.10475947,"FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY, DRIVING WHILE INTOXICATED-2ND W/ OPEN CONTAINER"
15192215,"Department Of Public Safety, State Of Texas",Rural Smith County,Smith,0,Not Injured,2016,Wednesday,32.41066327,-95.31872049,DRIVING WHILE INTOXICATED 1ST OFFENSE
15193377,"Department Of Public Safety, State Of Texas",Rural Runnels County,Runnels,0,Non-Incapacitating Injury,2016,Wednesday,31.65539554,-100.1474227,DRIVING WHILE INTOXICATED-2ND OFFENSE
15193895,"Department Of Public Safety, State Of Texas",Rural Cooke County,Cooke,0,Not Injured,2016,Wednesday,33.6696541,-97.11368244,DRIVING WHILE INTOXICATED 1ST (MB)
15194033,New Braunfels Police Department,New Braunfels,Comal,0,Non-Incapacitating Injury,2016,Wednesday,29.68240738,-98.14292145,DRIVING WHILE INTOXICATED
15194033,New Braunfels Police Department,New Braunfels,Comal,0,Non-Incapacitating Injury,2016,Wednesday,29.68240738,-98.14292145,No Data
15194033,New Braunfels Police Department,New Braunfels,Comal,0,Non-Incapacitating Injury,2016,Wednesday,29.68240738,-98.14292145,No Data
15194033,New Braunfels Police Department,New Braunfels,Comal,0,Non-Incapacitating Injury,2016,Wednesday,29.68240738,-98.14292145,No Data
15194033,New Braunfels Police Department,New Braunfels,Comal,0,Non-Incapacitating Injury,2016,Wednesday,29.68240738,-98.14292145,No Data
15194033,New Braunfels Police Department,New Braunfels,Comal,0,Non-Incapacitating Injury,2016,Wednesday,29.68240738,-98.14292145,No Data
15194033,New Braunfels Police Department,New Braunfels,Comal,0,Non-Incapacitating Injury,2016,Wednesday,29.68240738,-98.14292145,No Data
